Date,TotalReturnsIndex
2008-06-12,1846.59
2008-06-13,1850.19
2008-06-16,1876.03
2008-06-17,1919.19
2008-06-18,1906.52
2008-06-19,1871.72
2008-06-20,1808.02
2008-06-23,1744.72
2008-06-24,1719.28
2008-06-25,1730.3
2008-06-26,1740.34
2008-06-27,1688.22
2008-06-30,1629.95
2008-07-01,1542.2
2008-07-02,1602.77
2008-07-03,1578.44
2008-07-04,1607.76
2008-07-07,1625.4
2008-07-08,1641.35
2008-07-09,1686.56
2008-07-10,1695.4
2008-07-11,1653.95
2008-07-14,1648.43
2008-07-15,1590.06
2008-07-16,1577.19
2008-07-17,1611.82
2008-07-18,1646.07
2008-07-21,1651.63
2008-07-22,1678.86
2008-07-23,1768.21
2008-07-24,1777.2
2008-07-25,1775.01
2008-07-28,1803.51
2008-07-29,1746.72
2008-07-30,1798.63
2008-07-31,1789.31
2008-08-01,1832.52
2008-08-04,1858.98
2008-08-05,1899.16
2008-08-06,1885.22
2008-08-07,1886.38
2008-08-08,1894.78
2008-08-11,1923.1
2008-08-12,1904.26
2008-08-13,1893.7
2008-08-14,1849.11
2008-08-18,1824.68
2008-08-19,1825.41
2008-08-20,1843.59
2008-08-21,1788.97
2008-08-22,1781.49
2008-08-25,1792.71
2008-08-26,1794.11
2008-08-27,1775.51
2008-08-28,1736.18
2008-08-29,1797.75
2008-09-01,1799.03
2008-09-02,1852.06
2008-09-04,1846.98
2008-09-05,1837.29
2008-09-08,1837.14
2008-09-09,1833.07
2008-09-10,1817.77
2008-09-11,1798.61
2008-09-12,1775.68
2008-09-15,1707.62
2008-09-16,1718.61
2008-09-17,1682.95
2008-09-18,1681.84
2008-09-19,1713.3
2008-09-22,1699.55
2008-09-23,1681.29
2008-09-24,1689.41
2008-09-25,1665.59
2008-09-26,1626.55
2008-09-29,1569.58
2008-09-30,1591.78
2008-10-01,1613.34
2008-10-03,1581.89
2008-10-06,1509.28
2008-10-07,1491.78
2008-10-08,1405.59
2008-10-10,1314.72
2008-10-13,1375.24
2008-10-14,1388.61
2008-10-15,1349.34
2008-10-16,1355.4
2008-10-17,1330.45
2008-10-20,1332.87
2008-10-21,1347.14
2008-10-22,1292.46
2008-10-23,1244.09
2008-10-24,1140.24
2008-10-27,1084.42
2008-10-28,1152.37
2008-10-29,1149.83
2008-10-31,1176.95
2008-11-03,1234.49
2008-11-04,1289.6
2008-11-05,1269.16
2008-11-06,1230.42
2008-11-07,1261.46
2008-11-10,1294.63
2008-11-11,1245.72
2008-11-12,1231.85
2008-11-14,1218.84
2008-11-17,1197.43
2008-11-18,1166.91
2008-11-19,1152.94
2008-11-20,1122.37
2008-11-21,1141.75
2008-11-24,1146.9
2008-11-25,1143.0
2008-11-26,1158.0
2008-11-28,1162.06
2008-12-01,1151.88
2008-12-02,1141.77
2008-12-03,1157.1
2008-12-04,1183.58
2008-12-05,1155.96
2008-12-08,1145.64
2008-12-10,1172.27
2008-12-11,1190.61
2008-12-12,1210.48
2008-12-15,1250.81
