Date,TotalReturnsIndex
2007-11-28,3382.32
2007-11-29,3372.75
2007-11-30,3433.27
2007-12-03,3519.45
2007-12-04,3569.31
2007-12-05,3655.14
2007-12-06,3656.62
2007-12-07,3659.53
2007-12-10,3688.57
2007-12-11,3708.38
2007-12-12,3767.46
2007-12-13,3778.29
2007-12-14,3823.26
2007-12-17,3701.35
2007-12-18,3722.64
2007-12-19,3737.61
2007-12-20,3721.6
2007-12-24,3781.43
2007-12-26,3874.06
2007-12-27,3904.94
2007-12-28,3974.22
2007-12-31,4085.65
2008-01-01,4164.86
2008-01-02,4201.27
2008-01-03,4191.93
2008-01-04,4200.19
2008-01-07,4196.58
2008-01-08,4076.12
2008-01-09,4049.08
2008-01-10,3912.77
2008-01-11,3892.53
2008-01-14,3930.33
2008-01-15,3892.72
2008-01-16,3805.72
2008-01-17,3861.76
2008-01-18,3681.89
2008-01-21,3250.04
2008-01-22,2962.71
2008-01-23,3179.22
2008-01-24,3074.1
2008-01-25,3250.96
2008-01-28,3235.95
2008-01-29,3263.2
2008-01-30,3186.29
2008-01-31,3152.94
2008-02-01,3156.05
2008-02-04,3235.64
2008-02-05,3271.17
2008-02-06,3242.04
2008-02-07,3173.73
2008-02-08,3107.83
2008-02-11,2935.16
2008-02-12,2866.65
2008-02-13,2858.59
2008-02-14,3001.47
2008-02-15,3058.97
2008-02-18,3098.84
2008-02-19,3116.27
2008-02-20,3076.56
2008-02-21,3106.34
2008-02-22,3079.87
2008-02-25,3064.9
2008-02-26,3115.57
2008-02-27,3125.06
2008-02-28,3118.62
2008-02-29,3109.14
2008-03-03,2970.22
2008-03-04,2892.14
2008-03-05,2863.94
2008-03-07,2737.65
2008-03-10,2708.76
2008-03-11,2797.27
2008-03-12,2778.28
2008-03-13,2624.91
2008-03-14,2649.09
2008-03-17,2485.81
2008-03-18,2457.12
2008-03-19,2421.3
2008-03-24,2331.61
2008-03-25,2466.08
2008-03-26,2519.43
2008-03-27,2535.75
2008-03-28,2650.26
2008-03-31,2624.3
2008-04-01,2607.61
2008-04-02,2604.9
2008-04-03,2587.71
2008-04-04,2544.86
2008-04-07,2571.2
2008-04-08,2581.52
2008-04-09,2624.45
2008-04-10,2636.01
2008-04-11,2650.58
2008-04-15,2678.14
2008-04-16,2722.23
2008-04-17,2775.49
2008-04-21,2843.01
2008-04-22,2855.62
2008-04-23,2865.85
2008-04-24,2840.97
2008-04-25,2848.71
2008-04-28,2854.49
2008-04-29,2887.48
2008-04-30,2895.66
2008-05-02,2920.24
2008-05-05,2931.41
2008-05-06,2895.09
2008-05-07,2890.93
2008-05-08,2870.55
2008-05-09,2808.83
2008-05-12,2783.81
2008-05-13,2788.17
2008-05-14,2803.69
2008-05-15,2849.82
2008-05-16,2874.68
